ID,title,company,location,link,source,date_posted,work_type,employment_type
1857,Alternance Data Analyst F/H,La Poste Groupe,"Issy-les-Moulineaux, ÃŽle-de-France, France",https://fr.linkedin.com/jobs/view/alternance-data-analyst-f-h-at-la-poste-groupe-4242965179,LinkedIn,05-06-2025,N/A,N/A
1858,Analista de Dados,Instituto Goiano de Oncologia e Hematologia (INGOH),"GoiÃ¢nia, GoiÃ¡s, Brazil",https://br.linkedin.com/jobs/view/analista-de-dados-at-instituto-goiano-de-oncologia-e-hematologia-ingoh-4243645679,LinkedIn,06-06-2025,N/A,N/A
1859,Data Analyst,PyjamaHR,"Mangaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-analyst-at-pyjamahr-4245859429,LinkedIn,06-06-2025,N/A,N/A
1860,Data Analyst,TIME dotCom Berhad,"Shah Alam, Selangor, Malaysia",https://my.linkedin.com/jobs/view/data-analyst-at-time-dotcom-berhad-4245325856,LinkedIn,09-06-2025,N/A,N/A
1862,Business Data Analyst,BrightCHAMPS,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/business-data-analyst-at-brightchamps-4242623170,LinkedIn,05-06-2025,N/A,N/A
1863,Senior Data Analyst,foodpanda,"Kuala Lumpur City, Federal Territory of Kuala Lumpur, Malaysia",https://my.linkedin.com/jobs/view/senior-data-analyst-at-foodpanda-4242928210,LinkedIn,05-06-2025,N/A,N/A
1864,Senior Data Analyst,foodpanda,"Kuala Lumpur City, Federal Territory of Kuala Lumpur, Malaysia",https://my.linkedin.com/jobs/view/senior-data-analyst-at-foodpanda-4242927492,LinkedIn,05-06-2025,N/A,N/A
1867,Data Analyst,Apside,"Lyon, Auvergne-RhÃ´ne-Alpes, France",https://fr.linkedin.com/jobs/view/data-analyst-at-apside-4242715872,LinkedIn,06-06-2025,N/A,N/A
1868,Data Analyst H/F en alternance,LagardÃ¨re Travel Retail,"Levallois-Perret, ÃŽle-de-France, France",https://fr.linkedin.com/jobs/view/data-analyst-h-f-en-alternance-at-lagard%C3%A8re-travel-retail-4245975283,LinkedIn,06-06-2025,N/A,N/A
1871,Data Analyst,Neostella,"Guadalajara, Jalisco, Mexico",https://mx.linkedin.com/jobs/view/data-analyst-at-neostella-4243367948,LinkedIn,06-06-2025,N/A,N/A
1872,Data Analyst,UPS,"Feltham, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-at-ups-4242248544,LinkedIn,04-06-2025,N/A,N/A
1873,Data Analyst - Digital Asset,enable Technology,"London Area, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-digital-asset-at-enable-technology-4241884495,LinkedIn,05-06-2025,N/A,N/A
1876,Data Analyst,Colliers,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-at-colliers-4243303110,LinkedIn,06-06-2025,N/A,N/A
1878,Data Analyst,Neostella,"MedellÃ­n, Antioquia, Colombia",https://co.linkedin.com/jobs/view/data-analyst-at-neostella-4243372323,LinkedIn,06-06-2025,N/A,N/A
1879,ç ”ç©¶æ‰€-æ•°æ®å²—,å¤©é£Žè¯åˆ¸è‚¡ä»½æœ‰é™å…¬å¸,"Hongkou District, Shanghai, China",https://cn.linkedin.com/jobs/view/%E7%A0%94%E7%A9%B6%E6%89%80-%E6%95%B0%E6%8D%AE%E5%B2%97-at-%E5%A4%A9%E9%A3%8E%E8%AF%81%E5%88%B8%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8-4245202876,LinkedIn,05-06-2025,N/A,N/A
1880,Data Analyst H/F,Vallourec,Greater Paris Metropolitan Region,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-vallourec-4245572208,LinkedIn,05-06-2025,N/A,N/A
1881,Data Analyst,Hays,"Salisbury, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-analyst-at-hays-4242922186,LinkedIn,05-06-2025,N/A,N/A
1882,Data Analyst - GestiÃ³n Financiera,Banco Sabadell,"Sant Cugat del VallÃ¨s, Catalonia, Spain",https://es.linkedin.com/jobs/view/data-analyst-gesti%C3%B3n-financiera-at-banco-sabadell-4242418307,LinkedIn,05-06-2025,N/A,N/A
1883,Senior Data Analyst (Marketing),foodpanda,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/senior-data-analyst-marketing-at-foodpanda-4242926689,LinkedIn,05-06-2025,N/A,N/A
1884,Data Analyst Sr,FrÃ¡vega,"Buenos Aires, Buenos Aires Province, Argentina",https://ar.linkedin.com/jobs/view/data-analyst-sr-at-fr%C3%A1vega-4242456909,LinkedIn,05-06-2025,N/A,N/A
1886,Analista de Dados | Fortaleza | Aldeota | Presencial,Tecla T,"Fortaleza, CearÃ¡, Brazil",https://br.linkedin.com/jobs/view/analista-de-dados-fortaleza-aldeota-presencial-at-tecla-t-4242976562,LinkedIn,06-06-2025,N/A,N/A
1887,Data Analyst,S&P Global,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-analyst-at-s-p-global-4242907954,LinkedIn,05-06-2025,N/A,N/A
1889,Analista de Dados e Produtividade Comercial (Porto Alegre/RS),Ambev,"Porto Alegre, Rio Grande do Sul, Brazil",https://br.linkedin.com/jobs/view/analista-de-dados-e-produtividade-comercial-porto-alegre-rs-at-ambev-4243322637,LinkedIn,06-06-2025,N/A,N/A
1892,Data Visualization Analyst,Weekday (YC W21),"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/data-visualization-analyst-at-weekday-yc-w21-4245890160,LinkedIn,06-06-2025,N/A,N/A
1893,Data Analyst,LTIMindtree,India,https://in.linkedin.com/jobs/view/data-analyst-at-ltimindtree-4244184942,LinkedIn,08-06-2025,N/A,N/A
1897,Data Analyst,S&P Global,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/data-analyst-at-s-p-global-4242906994,LinkedIn,05-06-2025,N/A,N/A
2014,AI Automation Specialist,Foley,"Illinois, United States",https://www.linkedin.com/jobs/view/ai-automation-specialist-at-foley-4245948257,LinkedIn,06-06-2025,N/A,N/A
2015,AI Automation Specialist,Foley,"Georgia, United States",https://www.linkedin.com/jobs/view/ai-automation-specialist-at-foley-4245949222,LinkedIn,06-06-2025,N/A,N/A
2016,AI Automation Specialist,Foley,"Arizona, United States",https://www.linkedin.com/jobs/view/ai-automation-specialist-at-foley-4245949221,LinkedIn,06-06-2025,N/A,N/A
2017,"Data Scientist, Product Analytics",Handshake,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-handshake-4243333492,LinkedIn,06-06-2025,N/A,N/A
2020,Data Science Analyst,UPS,"Atlanta, GA",https://www.linkedin.com/jobs/view/data-science-analyst-at-ups-4243906705,LinkedIn,06-06-2025,N/A,N/A
2021,"AI Researcher, Handshake AI",Handshake,"San Francisco, CA",https://www.linkedin.com/jobs/view/ai-researcher-handshake-ai-at-handshake-4243330849,LinkedIn,06-06-2025,N/A,N/A
2022,AI Data Scientist,Exiger,"Jersey City, NJ",https://www.linkedin.com/jobs/view/ai-data-scientist-at-exiger-4243326665,LinkedIn,06-06-2025,N/A,N/A
2023,AI Data Scientist,Exiger,"McLean, VA",https://www.linkedin.com/jobs/view/ai-data-scientist-at-exiger-4243324885,LinkedIn,06-06-2025,N/A,N/A
2024,AI/ML Scientist II,Dentsply Sirona,"Waltham, MA",https://www.linkedin.com/jobs/view/ai-ml-scientist-ii-at-dentsply-sirona-4243690728,LinkedIn,06-06-2025,N/A,N/A
2025,Machine Learning Engineer,Fractal,San Francisco Bay Area,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-fractal-4243900984,LinkedIn,06-06-2025,N/A,N/A
2026,"Manager, Data Science",LinkedIn,"Mountain View, CA",https://www.linkedin.com/jobs/view/manager-data-science-at-linkedin-4243661598,LinkedIn,06-06-2025,N/A,N/A
2027,Data Scientist,"Take2 Consulting, LLC","Springfield, VA",https://www.linkedin.com/jobs/view/data-scientist-at-take2-consulting-llc-4245968906,LinkedIn,06-06-2025,N/A,N/A
2028,Machine Learning Engineer,Numero Data,"California, United States",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-numero-data-4242698652,LinkedIn,05-06-2025,N/A,N/A
2029,Machine Learning Engineer,Ascendion,United States,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-ascendion-4244774907,LinkedIn,08-06-2025,N/A,N/A
2030,Data Scientist Intern,FormFactor Inc.,"Livermore, CA",https://www.linkedin.com/jobs/view/data-scientist-intern-at-formfactor-inc-4246155052,LinkedIn,07-06-2025,N/A,N/A
2031,Data Scientist,INSPYR Solutions,"Merrifield, VA",https://www.linkedin.com/jobs/view/data-scientist-at-inspyr-solutions-4245512311,LinkedIn,05-06-2025,N/A,N/A
2032,"AI / Machine Learning Engineer (early-career, on-site full time)",Lockheed Martin,"Moorestown, NJ",https://www.linkedin.com/jobs/view/ai-machine-learning-engineer-early-career-on-site-full-time-at-lockheed-martin-4241287128,LinkedIn,04-06-2025,N/A,N/A
2033,Data Scientist,Caterpillar Inc.,"Mossville, IL",https://www.linkedin.com/jobs/view/data-scientist-at-caterpillar-inc-4245751060,LinkedIn,06-06-2025,N/A,N/A
2034,Machine Learning Engineer,PROCEPT BioRobotics,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-procept-biorobotics-4245764342,LinkedIn,06-06-2025,N/A,N/A
2035,Python Developer,Cititec,"Houston, TX",https://www.linkedin.com/jobs/view/python-developer-at-cititec-4243346033,LinkedIn,06-06-2025,N/A,N/A
2036,Machine Learning Research Scientist,Quantix Search,"Boston, MA",https://www.linkedin.com/jobs/view/machine-learning-research-scientist-at-quantix-search-4245521116,LinkedIn,05-06-2025,N/A,N/A
2037,ML/AI Engineer with NLP Specialization - Founding Engineer,Helios,"New York, NY",https://www.linkedin.com/jobs/view/ml-ai-engineer-with-nlp-specialization-founding-engineer-at-helios-4245845899,LinkedIn,06-06-2025,N/A,N/A
2038,Analytics Scientist,Ford Motor Company,"Dearborn, MI",https://www.linkedin.com/jobs/view/analytics-scientist-at-ford-motor-company-4245593919,LinkedIn,05-06-2025,N/A,N/A
2039,Data Scientist,Strider Technologies,"South Jordan, UT",https://www.linkedin.com/jobs/view/data-scientist-at-strider-technologies-4244769807,LinkedIn,08-06-2025,N/A,N/A
2040,"Data Scientist III, Research, YouTube Ads",Google,"Mountain View, CA",https://www.linkedin.com/jobs/view/data-scientist-iii-research-youtube-ads-at-google-4242943569,LinkedIn,05-06-2025,N/A,N/A
2041,React Developer,Spot Freight,Greater Tampa Bay Area,https://www.linkedin.com/jobs/view/react-developer-at-spot-freight-4245560330,LinkedIn,05-06-2025,N/A,N/A
2042,"ML Data Linguist, Alexa AI",Amazon,"Boston, MA",https://www.linkedin.com/jobs/view/ml-data-linguist-alexa-ai-at-amazon-4246101838,LinkedIn,06-06-2025,N/A,N/A
2043,"Data Scientist, Load Forecasting",NRG Energy,"Houston, TX",https://www.linkedin.com/jobs/view/data-scientist-load-forecasting-at-nrg-energy-4242494912,LinkedIn,06-06-2025,N/A,N/A
2044,Data Scientist,Invenia Group,"Waltham, MA",https://www.linkedin.com/jobs/view/data-scientist-at-invenia-group-4242909208,LinkedIn,05-06-2025,N/A,N/A
2045,Machine Learning Engineer,Ultralytics,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-ultralytics-4243251088,LinkedIn,06-06-2025,N/A,N/A
2046,Data Scientist,"OpenArc, LLC.","Pittsburgh, PA",https://www.linkedin.com/jobs/view/data-scientist-at-openarc-llc-4242797864,LinkedIn,06-06-2025,N/A,N/A
2047,Data Scientist,Tundra Technical Solutions,"New York, NY",https://www.linkedin.com/jobs/view/data-scientist-at-tundra-technical-solutions-4242944900,LinkedIn,05-06-2025,N/A,N/A
2048,Associate Scientist - Translational Research,Insight Global,"Spring House, PA",https://www.linkedin.com/jobs/view/associate-scientist-translational-research-at-insight-global-4242949269,LinkedIn,05-06-2025,N/A,N/A
2049,Machine Learning Engineer,Baselayer,"San Francisco, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-baselayer-4243631821,LinkedIn,06-06-2025,N/A,N/A
2050,Front End Developer I,Lake Trust Credit Union,"Brighton, MI",https://www.linkedin.com/jobs/view/front-end-developer-i-at-lake-trust-credit-union-4243909432,LinkedIn,06-06-2025,N/A,N/A
2051,Data Review Scientist,Charles River Laboratories,"Newark, DE",https://www.linkedin.com/jobs/view/data-review-scientist-at-charles-river-laboratories-4245556062,LinkedIn,05-06-2025,N/A,N/A
2052,Junior Data Scientist,OGC Global,United States,https://www.linkedin.com/jobs/view/junior-data-scientist-at-ogc-global-4244767354,LinkedIn,08-06-2025,N/A,N/A
2053,Junior Data Scientist,Tata Consultancy Services,"Troy, MI",https://www.linkedin.com/jobs/view/junior-data-scientist-at-tata-consultancy-services-4243931658,LinkedIn,07-06-2025,N/A,N/A
2054,Data Scientist,ConnectedX Inc.,"Plano, TX",https://www.linkedin.com/jobs/view/data-scientist-at-connectedx-inc-4242472534,LinkedIn,05-06-2025,N/A,N/A
2055,"ML Data Linguist, Alexa AI",Amazon,"Boston, MA",https://www.linkedin.com/jobs/view/ml-data-linguist-alexa-ai-at-amazon-4246105491,LinkedIn,07-06-2025,N/A,N/A
2056,"ML Data Linguist, Alexa AI",Amazon,"Seattle, WA",https://www.linkedin.com/jobs/view/ml-data-linguist-alexa-ai-at-amazon-4245999927,LinkedIn,06-06-2025,N/A,N/A
2120,AI Automation Specialist,Foley,"Hartford, CT",https://www.linkedin.com/jobs/view/ai-automation-specialist-at-foley-4245945381,LinkedIn,06-06-2025,N/A,N/A
2123,AI/ML Engineer,Dentsply Sirona,"Waltham, MA",https://www.linkedin.com/jobs/view/ai-ml-engineer-at-dentsply-sirona-4243695133,LinkedIn,06-06-2025,N/A,N/A
2153,**** ********,*****,"******, **",https://www.linkedin.com/jobs/view/data-engineer-at-moore-4245760201,LinkedIn,06-06-2025,N/A,N/A
2156,**** *******,*********,****** ******,https://www.linkedin.com/jobs/view/data-analyst-at-microsoft-4247855448,LinkedIn,10-06-2025,N/A,N/A
2166,**** ******* - ******** *******,********,"*********, *********, *****",https://in.linkedin.com/jobs/view/data-analyst-business-finance-at-razorpay-4245342978,LinkedIn,09-06-2025,N/A,N/A
2168,Junior Data Analyst (PowerBI),Between Technology,"Sant Cugat del VallÃ¨s, Catalonia, Spain",https://es.linkedin.com/jobs/view/junior-data-analyst-powerbi-at-between-technology-4182336253,LinkedIn,07-06-2025,N/A,N/A
2170,Data Analyst,Zurich Insurance,"Barcelona, Catalonia, Spain",https://es.linkedin.com/jobs/view/data-analyst-at-zurich-insurance-4241188499,LinkedIn,04-06-2025,N/A,N/A
2171,**** *******,*****,"**** ***** *** ****Ã¨*, *********, *****",https://es.linkedin.com/jobs/view/data-analyst-at-roche-4158695580,LinkedIn,07-06-2025,N/A,N/A
2172,**** ******* ******,******,"*********, *********, *****",https://es.linkedin.com/jobs/view/data-analyst-intern-at-criteo-4243810672,LinkedIn,03-06-2025,N/A,N/A
2173,**** ******* / ******** **,*****,"***Ã , *********, *****",https://es.linkedin.com/jobs/view/data-analyst-engineer-jr-at-vibia-4245362961,LinkedIn,09-06-2025,N/A,N/A
2174,**** *******,*********,"*********, *********, *****",https://es.linkedin.com/jobs/view/data-analyst-at-factorial-4244827771,LinkedIn,04-06-2025,N/A,N/A
2175,Senior - Python+SQL,KPMG India,"Kolkata, West Bengal, India",https://in.linkedin.com/jobs/view/senior-python%2Bsql-at-kpmg-india-4245273100,LinkedIn,05-06-2025,N/A,N/A
2176,Senior Associate_Power BI/Tableau_Data &Analytics_Advisory_PAN India,PwC India,Greater Kolkata Area,https://in.linkedin.com/jobs/view/senior-associate-power-bi-tableau-data-analytics-advisory-pan-india-at-pwc-india-4035342856,LinkedIn,05-06-2025,N/A,N/A
2177,IN-Senior Associate _ Databricks_Data & Analytics _Advisory _PAN India,PwC India,Greater Kolkata Area,https://in.linkedin.com/jobs/view/in-senior-associate-databricks-data-analytics-advisory-pan-india-at-pwc-india-4079984876,LinkedIn,03-06-2025,N/A,N/A
2178,****** ************************* & ********************** *****,*** *****,******* ******* ****,https://in.linkedin.com/jobs/view/senior-associate-databricks-data-analytics-advisory-pan-india-at-pwc-india-4035331903,LinkedIn,08-06-2025,N/A,N/A
2179,**** *******,**** *********** ********,"*******, **** ******, *****",https://in.linkedin.com/jobs/view/data-modeler-at-tata-consultancy-services-4242062403,LinkedIn,04-06-2025,N/A,N/A
2180,"**-****** ********** *** +****** , ***** **** **** **&******************",*** *****,******* ******* ****,https://in.linkedin.com/jobs/view/in-senior-associate-adf-%2Bpython-azure-data-engg-d-a-advisory-kolkata-at-pwc-india-4080965882,LinkedIn,05-06-2025,N/A,N/A
2181,****** ************************* & ********************** *****,*** *****,******* ******* ****,https://in.linkedin.com/jobs/view/senior-associate-databricks-data-analytics-advisory-pan-india-at-pwc-india-4035352808,LinkedIn,06-06-2025,N/A,N/A
2185,*****-***** **** *********,*** ******,****** ******,https://www.linkedin.com/jobs/view/entry-level-data-scientist-at-why-hiring-4246231048,LinkedIn,10-06-2025,N/A,N/A
2188,**** *********,*** ******* ****,"*** *******, **",https://www.linkedin.com/jobs/view/data-scientist-at-los-angeles-rams-4245678679,LinkedIn,10-06-2025,N/A,N/A
2194,**** *********,***** ***,"****, ******, *****",https://it.linkedin.com/jobs/view/data-scientist-at-terna-spa-4248016573,LinkedIn,10-06-2025,N/A,N/A
2195,****** **** *********,****** ** ***,******** *****,https://www.linkedin.com/jobs/view/junior-data-scientist-at-senovo-it-ltd-4246224449,LinkedIn,10-06-2025,N/A,N/A
2196,AI/Machine Learning Developer,Expansion,Greater Calgary Metropolitan Area,https://ca.linkedin.com/jobs/view/ai-machine-learning-developer-at-expansion-4244641344,LinkedIn,09-06-2025,N/A,N/A
2197,AI Research Scientist: AEC. Remote US or Canada,Autodesk,"Calgary, Alberta, Canada",https://ca.linkedin.com/jobs/view/ai-research-scientist-aec-remote-us-or-canada-at-autodesk-4158757211,LinkedIn,07-06-2025,N/A,N/A
2198,** ******** - ******,******,"*******, *******, ******",https://ca.linkedin.com/jobs/view/qa-engineer-python-at-galent-4242423233,LinkedIn,05-06-2025,N/A,N/A
2199,Machine Learning Engineer I (Underwriting),Affirm,"Calgary, Alberta, Canada",https://ca.linkedin.com/jobs/view/machine-learning-engineer-i-underwriting-at-affirm-4229508977,LinkedIn,07-06-2025,N/A,N/A
2200,******** ******** ********** (**** ********),"*******, ** *** *******","*******, *******, ******",https://ca.linkedin.com/jobs/view/software-training-specialist-land-software-at-pandell-an-esg-company-4245571402,LinkedIn,05-06-2025,N/A,N/A
2201,*****-*** ********* â€“ ***** (******),****** *******,"*******, *******, ******",https://ca.linkedin.com/jobs/view/front-end-developer-%E2%80%93-react-hybrid-at-morgan-stanley-4229515614,LinkedIn,07-06-2025,N/A,N/A
2202,******** *********,*********** **** ***.,"*******, *******, ******",https://ca.linkedin.com/jobs/view/software-developer-at-advanceduav-tech-inc-4245883913,LinkedIn,06-06-2025,N/A,N/A
2203,Senior Data Scientist - AI,nineDots.io,"Dublin, County Dublin, Ireland",https://ie.linkedin.com/jobs/view/senior-data-scientist-ai-at-ninedots-io-4227299586,LinkedIn,10-06-2025,N/A,N/A
2204,Applied Scientist,Docusign,"Dublin, County Dublin, Ireland",https://ie.linkedin.com/jobs/view/applied-scientist-at-docusign-4217490619,LinkedIn,07-06-2025,N/A,N/A
2205,Applied Scientist,Docusign,"Dublin, County Dublin, Ireland",https://ie.linkedin.com/jobs/view/applied-scientist-at-docusign-4214487994,LinkedIn,06-06-2025,N/A,N/A
2206,******* *********,********,"******, ****** ******, *******",https://ie.linkedin.com/jobs/view/applied-scientist-at-docusign-4217492452,LinkedIn,08-06-2025,N/A,N/A
2207,**** ********* - ******,******,"******, ****** ******, *******",https://ie.linkedin.com/jobs/view/data-scientist-dublin-at-paypal-4245136441,LinkedIn,09-06-2025,N/A,N/A
2208,** ******* ******** (****** / ****** / â‚¬***),******* ******,"******, ****** ******, *******",https://ie.linkedin.com/jobs/view/ai-product-engineer-remote-python-%E2%82%AC90k-at-ingenio-global-4244809046,LinkedIn,04-06-2025,N/A,N/A
2209,****** ******* *********,********,"******, ****** ******, *******",https://ie.linkedin.com/jobs/view/senior-applied-scientist-at-docusign-4217488792,LinkedIn,08-06-2025,N/A,N/A
2222,**** ******** *,******** *******,"********* *****, *********, *****",https://in.linkedin.com/jobs/view/data-engineer-i-at-american-express-4246600269,LinkedIn,07-06-2025,N/A,N/A
2223,**** ********,********,"********, *******, *****",https://in.linkedin.com/jobs/view/data-engineer-at-deloitte-4243350514,LinkedIn,06-06-2025,N/A,N/A
2224,Data Engineer (Internal Team),Workana,"Santiago, Santiago Metropolitan Region, Chile",https://cl.linkedin.com/jobs/view/data-engineer-internal-team-at-workana-4243345338,LinkedIn,06-06-2025,N/A,N/A
2225,Data Analyst,Banco Falabella Chile,"Santiago, Santiago Metropolitan Region, Chile",https://cl.linkedin.com/jobs/view/data-analyst-at-banco-falabella-chile-4244844814,LinkedIn,04-06-2025,N/A,N/A
2226,Data Analyst,Falabella,"Las Condes, Santiago Metropolitan Region, Chile",https://cl.linkedin.com/jobs/view/data-analyst-at-falabella-4230075310,LinkedIn,05-06-2025,N/A,N/A
2227,******** ** ***** ******,****** ***** *.*.,"********, ******** ************ ******, *****",https://cl.linkedin.com/jobs/view/analista-de-datos-junior-at-telrad-chile-s-a-4246631600,LinkedIn,07-06-2025,N/A,N/A
2228,********* ** *****,******* ****** *-****,"********, ******** ************ ******, *****",https://cl.linkedin.com/jobs/view/ingeniero-de-datos-at-contact-center-i-line-4245584641,LinkedIn,05-06-2025,N/A,N/A
2229,********* ** *****,*** ***** *****,"********, ******** ************ ******, *****",https://cl.linkedin.com/jobs/view/ingeniero-de-datos-at-sii-group-chile-4243853499,LinkedIn,03-06-2025,N/A,N/A
2230,**** ********,*****,"********, ******** ************ ******, *****",https://cl.linkedin.com/jobs/view/data-engineer-at-altia-4247550783,LinkedIn,09-06-2025,N/A,N/A
2231,Data Engineer,Openforce,"Scottsdale, AZ",https://www.linkedin.com/jobs/view/data-engineer-at-openforce-4226008571,LinkedIn,03-06-2025,N/A,N/A
2232,Fraud Science Data Engineer,PayPal,"Scottsdale, AZ",https://www.linkedin.com/jobs/view/fraud-science-data-engineer-at-paypal-4240833050,LinkedIn,03-06-2025,N/A,N/A
2233,Data Science Engineer,Avnet,"Phoenix, AZ",https://www.linkedin.com/jobs/view/data-science-engineer-at-avnet-4247573676,LinkedIn,10-06-2025,N/A,N/A
2234,** **** ********,******** *********,"*******, **",https://www.linkedin.com/jobs/view/sr-data-engineer-at-petsmart-charities-4242949864,LinkedIn,05-06-2025,N/A,N/A
2235,**** ******** **,***,"*******, **",https://www.linkedin.com/jobs/view/data-engineer-ii-at-gen-4245740092,LinkedIn,05-06-2025,N/A,N/A
2236,** **** ********,********,"*******, **",https://www.linkedin.com/jobs/view/sr-data-engineer-at-petsmart-4245403776,LinkedIn,10-06-2025,N/A,N/A
2237,**** ********,"**** ********* *****, * *** *******","*******, **",https://www.linkedin.com/jobs/view/data-engineer-at-csaa-insurance-group-a-aaa-insurer-4244963085,LinkedIn,05-06-2025,N/A,N/A
2238,Account Manager - Landscaping,Cagwin & Dorward,"San Jose, CA, US",https://www.indeed.com/viewjob?jk=cb675b9283d00db9,,11-06-2025,,
2239,Cleaner,A & J Fencing,"Concord, CA, US",https://www.indeed.com/viewjob?jk=babd3a9a66efb983,,11-06-2025,,
2240,Swim Instructor,Solar Swim,"Antioch, CA, US",https://www.indeed.com/viewjob?jk=64f673feb24d339d,,11-06-2025,,
2241,Pilates Instructor,StretchLab- Irvine Spectrum,"Campbell, CA, US",https://www.indeed.com/viewjob?jk=f7c47c799b847f15,,11-06-2025,,
2242,Sales Associate Oakley,Oakley,"Livermore, CA, US",https://www.indeed.com/viewjob?jk=7aa1a2c8cc014aaf,,11-06-2025,,
2243,Oakley - Specialized Consultant,Oakley,"Livermore, CA, US",https://www.indeed.com/viewjob?jk=a9a288d62190885f,,11-06-2025,,
2244,Business Operations Analyst,JAMY INTERACTIVE,"Santa Clara, CA, US",https://www.indeed.com/viewjob?jk=6e5cfe536bb0057c,,11-06-2025,,
2245,Sales Associate Target Optical,Target Optical,"Sunnyvale, CA, US",https://www.indeed.com/viewjob?jk=6984382e371b36f7,,11-06-2025,,
2246,Onsite English Teacher (West San Jose),Ustar Education(Onsite),"San Jose, CA, US",https://www.indeed.com/viewjob?jk=72eac00c75aaf7c9,,11-06-2025,,
2247,Local Defender - Cybersecurity,COLSA,"Concord, CA, US",https://www.indeed.com/viewjob?jk=b88826a97fa6e005,,11-06-2025,,
2248,Contract and Procurement Specialist,JAMY INTERACTIVE,"Santa Clara, CA, US",https://www.indeed.com/viewjob?jk=8a13aeb341703fa0,,11-06-2025,,
2249,Part Time Sales Associate (Santa Clara),apm monaco,"Santa Clara, CA, US",https://www.indeed.com/viewjob?jk=dd924969d5943bf6,,11-06-2025,,
2250,Assistant Tennis Professional,The Bay Club Company,"Los Gatos, CA, US",https://www.indeed.com/viewjob?jk=1c5d53ccd22474b8,,10-06-2025,,
2251,Department Manager,Petco,"Redwood City, CA, US",https://www.indeed.com/viewjob?jk=ce653bf7c94bdbc0,,10-06-2025,,
2252,Groomer,Petco,"San Francisco, CA, US",https://www.indeed.com/viewjob?jk=c557e7fd733445d9,,10-06-2025,,
2253,Assistant Store Manager,Petco,"Redwood City, CA, US",https://www.indeed.com/viewjob?jk=85fcb8eb6241ab9b,,10-06-2025,,
2254,Department Manager,Petco,"Martinez, CA, US",https://www.indeed.com/viewjob?jk=a96444330e092d43,,10-06-2025,,
2255,General Manager,24 Hour Fitness,"Richmond, CA, US",https://www.indeed.com/viewjob?jk=b29a09b414ebe925,,12-05-2025,,
2256,Fitness Coach NEW HIRE,24 Hour Fitness,"Sunnyvale, CA, US",https://www.indeed.com/viewjob?jk=42ad1079a43165b6,,07-05-2025,,
2257,Scheduling Coordinator,"Capstone Logistics, LLC","Fremont, CA, US",https://www.indeed.com/viewjob?jk=3996461d69a618ac,,22-04-2025,,
2258,Work with Us!,Blinq,"San Francisco, CA",https://www.linkedin.com/jobs/view/4244644269,,09-06-2025,,
2259,Director of Sales - Peninsula Del Rey,Peninsula Del Rey,"Daly City, CA",https://www.linkedin.com/jobs/view/4247490849,,09-06-2025,,
2260,"Strategy Associate, YouTube",Google,"San Bruno, CA",https://www.linkedin.com/jobs/view/4245399165,,09-06-2025,,
2261,Engagement and Events Coordinator,Minted,"San Francisco, CA",https://www.linkedin.com/jobs/view/4245150085,,09-06-2025,,
2262,Public Relations Assistant Account Executive,Allison Worldwide,"San Francisco, CA",https://www.linkedin.com/jobs/view/4245609660,,09-06-2025,,
2263,Don't See Your Role Below?,"Arsenal Biosciences, Inc.","South San Francisco, CA",https://www.linkedin.com/jobs/view/4053249297,,08-06-2025,,
2264,Multiple Positions,VentureSoft,"Pleasanton, CA",https://www.linkedin.com/jobs/view/4246985268,,08-06-2025,,
2265,Multiple Positions,Cloudwick,"Newark, CA",https://www.linkedin.com/jobs/view/4246983573,,08-06-2025,,
2266,100% School Psychologist (Special Education),Newark Unified School District,"Newark, CA",https://www.linkedin.com/jobs/view/4246969273,,08-06-2025,,
2272,"**** ******* â€“ ***, *******",****** ****** ************ *** ***,"*********, **",https://www.linkedin.com/jobs/view/data-analyst-%E2%80%93-sql-tableau-at-primus-global-technologies-pvt-ltd-4247595484,LinkedIn,09-06-2025,N/A,N/A
2273,Control Systems Senior Data Analyst,COLSA,"Huntsville, AL, US",https://www.indeed.com/viewjob?jk=405ee4ae3a6af756,,11-06-2025,,
